fname,Status,pixel size,Single tick,Sex,Lifestage,Feed-Stage,Species,Identifier_initials,ID_date,Notes,re-cropped
Amblyomma_americanum_unk_unk_ta_unk_fed_200618-2033-80.jpg,Keep,74,TRUE,unk,unk,fed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200621-2125-51.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_n_ta_unk_unk_200622-1258-29.jpg,Keep,25,TRUE,unk,n,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_fed_200624-2210-47.jpg,Keep,20,TRUE,unk,unk,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_ta_unk_fed_200626-0948-54.jpg,Keep,55,TRUE,unk,n,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_ta_unk_unk_200626-1849-11.jpg,Keep,30,TRUE,unk,n,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_ta_unk_unk_200626-2016-56.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_ta_unk_unk_200628-2130-83.jpg,Discard,10,FALSE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_ta_unk_fed_200702-1203-52.jpg,Keep,30,TRUE,unk,n,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_ta_unk_fed_200704-0802-61.jpg,Augment,40,TRUE,unk,n,fed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_n_ta_unk_fed_200708-0625-84.jpg,Augment,35,TRUE,unk,n,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_ta_unk_fed_200708-1056-19.jpg,Augment,60,TRUE,unk,n,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_ta_unk_unk_200709-2032-60.jpg,Keep,20,TRUE,unk,n,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_fed_200715-1938-19.jpg,Discard,25,TRUE,unk,unk,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_ta_unk_unk_200722-4705-56.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_ta_unk_fed_200725-2349-69.jpg,Augment,50,TRUE,unk,n,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_ta_unk_unk_200526-1842-52.jpg,Keep,15,TRUE,unk,n,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200527-1310-67.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200529-1716-24.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_n_ta_unk_unk_200530-1734-88.jpg,Keep,10,TRUE,unk,n,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_n_ta_unk_unfed_200530-7878-89.jpg,Augment,35,TRUE,unk,n,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200531-1512-93.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200531-1516-10.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200531-1907-34.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200531-1922-39.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_n_ta_unk_unk_200603-1005-79.jpg,Keep,10,TRUE,unk,n,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200604-1742-31.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_n_ta_unk_unfed_200605-6730-26.jpg,Keep,15,TRUE,unk,n,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_n_ta_unk_unk_200607-1403-20.jpg,Keep,10,TRUE,unk,n,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_n_ta_unk_unk_200607-1622-13.jpg,Keep,10,TRUE,unk,n,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200608-2136-79.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_ta_unk_unk_200611-1104-20.jpg,Keep,10,TRUE,unk,n,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200614-2138-85.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_ta_unk_unk_200614-2157-70.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_ta_unk_unk_200615-0652-19.jpg,Augment,35,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_ta_unk_unk_200615-2157-35.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_ta_unk_unk_200616-2201-74.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_ta_unk_unk_200616-2207-89.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_ta_unk_unk_200623-0646-79.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200625-2003-73.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_ta_unk_unfed_200627-2026-65.jpg,Keep,15,TRUE,unk,n,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200702-2037-11.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_ta_unk_unk_200717-1926-94.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_ta_unk_fed_200522-0952-46.jpg,Augment,115,TRUE,unk,n,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_ta_unk_unk_200603-1329-30.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200603-1346-29.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_n_ta_unk_unk_200618-1226-40.jpg,Keep,20,TRUE,unk,n,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_ta_unk_unk_200704-2034-17.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_95875.jpg,Augment,155,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_231763.jpg,Augment,100,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_282278.jpg,Augment,140,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_290895.jpg,Augment,30,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_290898.jpg,Augment,40,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_310462.jpg,Augment,190,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_465512.jpg,Augment,30,FALSE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_547318.jpg,Augment,140,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_668449.jpg,Augment,55,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_727726.jpg,Augment,70,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_730477.jpg,Augment,150,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_732260.jpg,Augment,150,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_iNat_unk_unfed_777167.jpg,Augment,224,TRUE,unk,n,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_829262.jpg,Augment,50,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_1250142.jpg,Augment,130,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_1378110.jpg,Augment,115,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_1484282.jpg,Augment,60,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_1487262.jpg,Augment,180,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_1504810.jpg,Augment,75,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_1538115.jpg,Augment,60,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_1556548.jpg,Augment,26,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_1567462.jpg,Augment,38,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_1604240.jpg,Augment,100,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_1776950.jpg,Augment,150,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_iNat_unk_unfed_2008238.jpg,Augment,100,TRUE,unk,n,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_2781709.jpg,Augment,160,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_2783037.jpg,Augment,130,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_2877386.jpg,Augment,50,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_2911373.jpg,Augment,100,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_2921536.jpg,Augment,60,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_iNat_unk_unk_2930187.jpg,Keep,30,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_2985683.jpg,Augment,30,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_2991989.jpg,Augment,25,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3009202.jpg,Augment,30,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_iNat_unk_unk_3036564.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unk_3050252.jpg,Keep,30,TRUE,f,a,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3053467.jpg,Augment,80,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_3057082.jpg,Augment,35,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3081601.jpg,Augment,40,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3099367.jpg,Augment,20,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3099402.jpg,Augment,20,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_3106535.jpg,Keep,25,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3121246.jpg,Augment,35,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3229049.jpg,Augment,30,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3235169.jpg,Augment,25,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_3241497.jpg,Augment,50,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3250165.jpg,Augment,25,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_3261342.jpg,Augment,80,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_3261809.jpg,Augment,30,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3284341.jpg,Augment,20,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3291670.jpg,Augment,20,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3305273.jpg,Augment,80,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_a_iNat_unk_unfed_3326126.jpg,Augment,30,TRUE,unk,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_3357862.jpg,Augment,50,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_3358035.jpg,Augment,130,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_3444196.jpg,Augment,180,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_3466186.jpg,Augment,150,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_iNat_unk_unk_3469314.jpg,Augment,30,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3473427.jpg,Augment,20,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_iNat_unk_unk_3476880.jpg,Discard,10,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_unk_iNat_unk_unk_3582914.jpg,Keep,15,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_3681732.jpg,Augment,50,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_3696281.jpg,Augment,90,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_3707028.jpg,Augment,90,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_3720296.jpg,Augment,80,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_3820848.jpg,Augment,90,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_3870476.jpg,Augment,115,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_3880685.jpg,Augment,190,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_3983549.jpg,Augment,140,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_4171208.jpg,Augment,190,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_4213238.jpg,Keep,20,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_l_iNat_unk_unfed_4410424.jpg,Keep,40,FALSE,unk,l,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_4617099.jpg,Augment,150,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_4970606.jpg,Augment,70,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_a_iNat_unk_unk_5169012.jpg,Keep,40,TRUE,unk,a,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_unk_n_iNat_unk_fed_5189624.jpg,Augment,40,TRUE,unk,n,fed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_5495234.jpg,Augment,60,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_fed_5541110.jpg,Augment,55,TRUE,f,a,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_5558165.jpg,Augment,80,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_5582844.jpg,Augment,50,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_5584111.jpg,Augment,40,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_5608559.jpg,Augment,30,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_5615442.jpg,Augment,30,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_5616055.jpg,Augment,20,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_5627457.jpg,Augment,180,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_5636797.jpg,Augment,20,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_5641322.jpg,Augment,70,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_5650339.jpg,Augment,35,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_5666665.jpg,Augment,140,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_5682987.jpg,Augment,55,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_fed_5733271.jpg,Discard,40,TRUE,f,a,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_iNat_unk_unk_5744046.jpg,Keep,30,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unk_5759179.jpg,Keep,15,TRUE,f,a,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_5772935.jpg,Augment,130,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_fed_5774078.jpg,Augment,40,TRUE,f,a,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_5809341.jpg,Augment,100,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_iNat_unk_unk_5830431.jpg,Keep,20,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_5912844.jpg,Augment,50,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unk_5928374.jpg,Augment,30,TRUE,f,a,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_5937764.jpg,Augment,60,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_5948182.jpg,Augment,160,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_m_a_iNat_unk_unfed_5948220.jpg,Augment,150,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_5948618.jpg,Augment,170,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_fed_5972818.jpg,Keep,30,TRUE,f,a,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_5991406.jpg,Augment,30,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_6006232.jpg,Augment,150,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_6007260.jpg,Augment,70,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_6024623.jpg,Augment,30,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_6056809.jpg,Augment,50,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_6083105.jpg,Augment,140,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_6112761.jpg,Augment,150,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unk_6124143.jpg,Keep,15,TRUE,f,a,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_6136418.jpg,Augment,80,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_unk_iNat_unk_unk_6142698.jpg,Keep,20,TRUE,unk,unk,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_6156856.jpg,Augment,55,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_6168713.jpg,Augment,42,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_6184597.jpg,Augment,40,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_6186545.jpg,Augment,25,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unfed_6203510.jpg,Augment,100,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unk_6231430.jpg,Keep,20,TRUE,f,a,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_m_a_iNat_unk_unfed_6234987.jpg,Augment,150,TRUE,m,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_unk_n_iNat_unk_fed_6244227.jpg,Keep,160,TRUE,unk,n,fed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unfed_6267697.jpg,Augment,90,TRUE,f,a,unfed,Amblyomma americanum,XL,8/7/2020,,FALSE
Amblyomma_americanum_f_a_iNat_unk_unk_6285029.jpg,Keep,10,TRUE,f,a,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unk_6286509.jpg,Augment,25,TRUE,f,a,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
Amblyomma_americanum_f_a_iNat_unk_unk_6290292.jpg,Augment,30,TRUE,f,a,unk,Amblyomma americanum,XL,8/7/2020,,TRUE
